# detector ID, old position (x), old position (y), old position (z), calibrated position (x), calibrated position (y), calibrated position (z), calib. L2, calib. 2\theta, calib. \phi, delta L2 (calibrated - old), difc, zero
101042,1.4296748,-0.4370955,-0.1284464,1.4497455,-0.4432317,-0.1302497,1.5215719938,1.6565032005,-0.2967059612,0.0210650973,19193.0488281250,-7.2767372131
101043,1.4293550,-0.4369977,-0.1314278,1.4551893,-0.4448960,-0.1338032,1.5275508165,1.6585019827,-0.2967059612,0.0271189101,19212.8730468750,-12.1353044510
101044,1.4290352,-0.4368999,-0.1344091,1.4570373,-0.4454610,-0.1370428,1.5297627449,1.6605010033,-0.2967059612,0.0293997340,19231.2773437500,-11.4110488892
101045,1.4287154,-0.4368021,-0.1373904,1.4523572,-0.4440302,-0.1396638,1.5251263380,1.6625000238,-0.2967059612,0.0248263329,19247.1074218750,-10.7999401093
101046,1.4283956,-0.4367044,-0.1403717,1.4512665,-0.4436967,-0.1426192,1.5242642164,1.6644994020,-0.2967059612,0.0240212884,19264.3261718750,-9.9282054901
101047,1.4280758,-0.4366066,-0.1433530,1.4442796,-0.4415606,-0.1449795,1.5172139406,1.6664987803,-0.2967059612,0.0170220044,19279.2128906250,-3.4391310215
101048,1.4277560,-0.4365088,-0.1463343,1.4179724,-0.4335177,-0.1453315,1.4898673296,1.6684982777,-0.2967059612,-0.0102796759,19286.4726562500,5.8383145332
101049,1.4274362,-0.4364111,-0.1493156,1.4069544,-0.4301491,-0.1471731,1.4785833359,1.6704980135,-0.2967059612,-0.0215246454,19299.7187500000,13.2503080368
101050,1.4271165,-0.4363133,-0.1522969,1.4335952,-0.4382941,-0.1529883,1.5068850517,1.6724977493,-0.2967059612,0.0068100039,19327.7929687500,-2.5505776405
101051,1.4267967,-0.4362155,-0.1552782,1.4100278,-0.4310888,-0.1534532,1.4824181795,1.6744976044,-0.2967059612,-0.0176298004,19336.0468750000,7.8541698456
101052,1.4264769,-0.4361177,-0.1582595,1.4358727,-0.4389903,-0.1593019,1.5099072456,1.6764974594,-0.2967059612,0.0098802662,19363.7988281250,-3.6271524429
101053,1.4261571,-0.4360200,-0.1612408,1.4509292,-0.4435936,-0.1640415,1.5260670185,1.6784974337,-0.2967059612,0.0260550175,19387.2871093750,-12.8327608109
101054,1.4258373,-0.4359222,-0.1642221,1.4442066,-0.4415383,-0.1663378,1.5193277597,1.6804974079,-0.2967059612,0.0193248130,19402.1425781250,-9.2121400833
101055,1.4255175,-0.4358244,-0.1672034,1.4602393,-0.4464400,-0.1712760,1.5365360975,1.6824973822,-0.2967059612,0.0365360416,19426.0019531250,-13.7554302216
101056,1.4251977,-0.4357267,-0.1701847,1.4350573,-0.4387410,-0.1713620,1.5103801489,1.6844973564,-0.2967059612,0.0103771063,19433.4941406250,-4.0693759918
101057,1.4248779,-0.4356289,-0.1731660,1.4526093,-0.4441072,-0.1765362,1.5292056799,1.6864973307,-0.2967059612,0.0291936584,19457.9335937500,-11.2249441147
101058,1.4245581,-0.4355311,-0.1761473,1.4183399,-0.4336300,-0.1753784,1.4934793711,1.6884973049,-0.2967059612,-0.0065475930,19461.7480468750,2.2402954102
101059,1.4242383,-0.4354333,-0.1791286,1.4245715,-0.4355352,-0.1791705,1.5003988743,1.6904972792,-0.2967059612,0.0003509254,19481.6503906250,-2.5635728836
101060,1.4239185,-0.4353356,-0.1821099,1.4205696,-0.4343117,-0.1816816,1.4965469837,1.6924970150,-0.2967059612,-0.0035280329,19497.4609375000,3.7910137177
101061,1.4235987,-0.4352378,-0.1850912,1.4501523,-0.4433560,-0.1885436,1.5280885696,1.6944968700,-0.2967059612,0.0279806200,19526.6601562500,-12.5708913803
101062,1.4232789,-0.4351400,-0.1880725,1.4388014,-0.4398857,-0.1901237,1.5165077448,1.6964964867,-0.2967059612,0.0163608082,19539.5039062500,-5.8771457672
101063,1.4229591,-0.4350423,-0.1910538,1.4110514,-0.4314017,-0.1894550,1.4876379967,1.6984959841,-0.2967059612,-0.0125540402,19545.7558593750,9.5071859360
101064,1.4226393,-0.4349445,-0.1940351,1.4430316,-0.4411790,-0.1968164,1.5217475891,1.7004954815,-0.2967059612,0.0215046126,19575.8984375000,-9.7266998291
101065,1.4223195,-0.4348467,-0.1970164,1.4979837,-0.4579796,-0.2074973,1.5801124573,1.7024947405,-0.2967059612,0.0798125193,19615.2656250000,-42.2762145996
101066,1.4219997,-0.4347489,-0.1999977,1.4354448,-0.4388595,-0.2018887,1.5145488977,1.7044938803,-0.2967059612,0.0141859688,19607.4824218750,-5.6414942741
101067,1.4216799,-0.4346512,-0.2029790,1.4307656,-0.4374289,-0.2042762,1.5100208521,1.7064927816,-0.2967059612,0.0095889708,19622.8847656250,-5.0007410049
101068,1.4213601,-0.4345534,-0.2059603,1.4241848,-0.4354170,-0.2063697,1.5034888983,1.7084915638,-0.2967059612,0.0029819468,19637.5000000000,-1.0054324865
101069,1.4205888,-0.4343176,-0.2116993,1.4447908,-0.4417169,-0.2153059,1.5260703564,1.7123538256,-0.2967059612,0.0255634487,19679.1171875000,-13.3889236450
101070,1.4201104,-0.4341713,-0.2146573,1.4392566,-0.4400249,-0.2175513,1.5206611156,1.7143524885,-0.2967059612,0.0202291347,19694.1015625000,-11.4329662323
101071,1.4196319,-0.4340250,-0.2176153,1.4454066,-0.4419051,-0.2215662,1.5276033878,1.7163515091,-0.2967059612,0.0272403955,19713.7910156250,-12.4329605103
101072,1.4191535,-0.4338788,-0.2205732,1.4373726,-0.4394489,-0.2234050,1.5195608139,1.7183506489,-0.2967059612,0.0192608591,19727.7285156250,-9.3808393478
101073,1.4186751,-0.4337325,-0.2235312,1.4216968,-0.4346563,-0.2240073,1.5034384727,1.7203499079,-0.2967059612,0.0031955100,19738.5468750000,-5.3788437843
101074,1.4181966,-0.4335862,-0.2264892,1.4065259,-0.4300181,-0.2246254,1.4878466129,1.7223492861,-0.2967059612,-0.0123454295,19749.5371093750,-0.3160555661
101075,1.4177182,-0.4334399,-0.2294472,1.4202767,-0.4342222,-0.2298613,1.5028542280,1.7243489027,-0.2967059612,0.0027072704,19772.2480468750,-3.3116130829
101076,1.4172397,-0.4332937,-0.2324052,1.4385033,-0.4397946,-0.2358921,1.5226148367,1.7263485193,-0.2967059612,0.0225068592,19796.7753906250,-10.8023118973
101077,1.4167613,-0.4331474,-0.2353632,1.4061511,-0.4299035,-0.2336005,1.4888409376,1.7283482552,-0.2967059612,-0.0112340637,19800.7089843750,2.5336530209
101078,1.4162828,-0.4330011,-0.2383212,1.4214591,-0.4345836,-0.2391922,1.5055303574,1.7303481102,-0.2967059612,0.0054823691,19824.0253906250,-7.6329412460
101079,1.4158044,-0.4328548,-0.2412792,1.4338988,-0.4383868,-0.2443628,1.5191978216,1.7323479652,-0.2967059612,0.0191707741,19846.1679687500,-11.1506252289
101080,1.4153259,-0.4327086,-0.2442371,1.4398311,-0.4402005,-0.2484659,1.5259834528,1.7343479395,-0.2967059612,0.0259714276,19865.6484375000,-14.1078882217
101081,1.4148475,-0.4325623,-0.2471951,1.4418113,-0.4408060,-0.2519061,1.5285897255,1.7363479137,-0.2967059612,0.0285866912,19883.5000000000,-14.1642913818
101082,1.4143690,-0.4324160,-0.2501531,1.4147940,-0.4325459,-0.2502283,1.5004507303,1.7383478880,-0.2967059612,0.0004507268,19889.4589843750,-4.8088603020
101083,1.4138906,-0.4322697,-0.2531111,1.4196261,-0.4340233,-0.2541379,1.5060877800,1.7403479815,-0.2967059612,0.0060848058,19908.4355468750,-6.7531638145
101084,1.4134122,-0.4321235,-0.2560691,1.4171294,-0.4332600,-0.2567426,1.5039570332,1.7423479557,-0.2967059612,0.0039450447,19924.3906250000,-5.9518394470
101085,1.4129337,-0.4319772,-0.2590271,1.4379698,-0.4396315,-0.2636168,1.5266063213,1.7443478107,-0.2967059612,0.0265793391,19949.9199218750,-16.1758079529
101086,1.4124553,-0.4318309,-0.2619851,1.4537961,-0.4444701,-0.2696531,1.5439525843,1.7463477850,-0.2967059612,0.0439046025,19973.3867187500,-23.7289867401
101087,1.4119768,-0.4316846,-0.2649431,1.4183057,-0.4336196,-0.2661306,1.5067987442,1.7483476400,-0.2967059612,0.0067237695,19975.7089843750,-5.4268035889
101088,1.4114984,-0.4315384,-0.2679010,1.4322437,-0.4378809,-0.2718385,1.5221556425,1.7503473759,-0.2967059612,0.0220476873,19998.3671875000,-10.1382942200
101089,1.4110199,-0.4313921,-0.2708590,1.4158735,-0.4328760,-0.2717907,1.5053070784,1.7523469925,-0.2967059612,0.0051601417,20008.5058593750,-6.0538096428
101090,1.4105415,-0.4312458,-0.2738170,1.4276642,-0.4364808,-0.2771409,1.5184030533,1.7543466091,-0.2967059612,0.0182110406,20030.2539062500,-11.2470941544
101091,1.4100630,-0.4310995,-0.2767750,1.4186566,-0.4337268,-0.2784618,1.5093861818,1.7563459873,-0.2967059612,0.0091431560,20043.3828125000,-7.4695334435
101092,1.4095846,-0.4309533,-0.2797330,1.4057155,-0.4297704,-0.2789652,1.4961818457,1.7583452463,-0.2967059612,-0.0041180989,20054.8554687500,-1.4941184521
101093,1.4091062,-0.4308070,-0.2826910,1.4255681,-0.4358399,-0.2859935,1.5178909302,1.7603443861,-0.2967059612,0.0175280198,20079.9082031250,-11.8148336411
101094,1.4086277,-0.4306607,-0.2856490,1.4140012,-0.4323035,-0.2867386,1.5061556101,1.7623432875,-0.2967059612,0.0057236855,20091.9042968750,-7.1669888496
101095,1.4081493,-0.4305144,-0.2886070,1.4146563,-0.4325038,-0.2899406,1.5074408054,1.7643420696,-0.2967059612,0.0069338353,20108.9550781250,-6.7389125824
101096,1.4070728,-0.4301853,-0.2942919,1.4398490,-0.4402060,-0.3011471,1.5354595184,1.7682043314,-0.2967059612,0.0349526070,20151.8339843750,-19.1691989899
101097,1.4064372,-0.4299910,-0.2972174,1.4186010,-0.4337099,-0.2997879,1.5134086609,1.7702031136,-0.2967059612,0.0129767377,20159.7050781250,-11.1396808624
101098,1.4058016,-0.4297967,-0.3001428,1.3969713,-0.4270970,-0.2982575,1.4909386635,1.7722020149,-0.2967059612,-0.0094242450,20167.3789062500,-2.0086143017
101099,1.4051660,-0.4296024,-0.3030683,1.4056672,-0.4297556,-0.3031764,1.5008350611,1.7742011547,-0.2967059612,0.0005351134,20187.7070312500,-3.5517413616
101100,1.4045304,-0.4294080,-0.3059937,1.4017452,-0.4285565,-0.3053869,1.4972679615,1.7762004137,-0.2967059612,-0.0029749977,20202.7402343750,-2.1431753635
101101,1.4038948,-0.4292137,-0.3089192,1.4043605,-0.4293561,-0.3090216,1.5006896257,1.7781997919,-0.2967059612,0.0004976676,20220.4960937500,-9.2101926804
101102,1.4032592,-0.4290194,-0.3118446,1.3895690,-0.4248339,-0.3088023,1.4855115414,1.7801994085,-0.2967059612,-0.0146354502,20230.9257812500,0.1062021926
101103,1.4026236,-0.4288251,-0.3147701,1.3562269,-0.4146402,-0.3043579,1.4504866600,1.7821990252,-0.2967059612,-0.0496213585,20233.5234375000,20.4525394440
101104,1.4019880,-0.4286307,-0.3176955,1.4039865,-0.4292417,-0.3181484,1.5022133589,1.7841987610,-0.2967059612,0.0021383357,20270.2207031250,-7.8151659966
101105,1.4013524,-0.4284364,-0.3206210,1.3981256,-0.4274499,-0.3198827,1.4965939522,1.7861986160,-0.2967059612,-0.0034540130,20284.3437500000,-5.2439413071
101106,1.4007168,-0.4282421,-0.3235464,1.3888281,-0.4246074,-0.3208003,1.4872955084,1.7881985903,-0.2967059612,-0.0127315428,20296.9941406250,-0.3296073973
101107,1.4000812,-0.4280478,-0.3264719,1.4087244,-0.4306903,-0.3284873,1.5092720985,1.7901984453,-0.2967059612,0.0092601227,20321.9570312500,-13.6259870529
101108,1.3994456,-0.4278534,-0.3293973,1.4039992,-0.4292456,-0.3304691,1.5048838854,1.7921984196,-0.2967059612,0.0048808306,20336.5039062500,-10.0698823929
101109,1.3988099,-0.4276591,-0.3323227,1.4038026,-0.4291855,-0.3335089,1.5053538084,1.7941985130,-0.2967059612,0.0053538573,20352.9453125000,-6.8449292183
101110,1.3981743,-0.4274648,-0.3352482,1.3839142,-0.4231050,-0.3318290,1.4847043753,1.7961984873,-0.2967059612,-0.0152986757,20361.0175781250,1.5909838676
101111,1.3975387,-0.4272705,-0.3381736,1.3833308,-0.4229267,-0.3347356,1.4847621918,1.7981984615,-0.2967059612,-0.0152497608,20377.2500000000,1.0030381680
101112,1.3969031,-0.4270761,-0.3410991,1.3922317,-0.4256479,-0.3399584,1.4950107336,1.8001984358,-0.2967059612,-0.0050163092,20397.5000000000,-4.1911673546
101113,1.3962675,-0.4268818,-0.3440245,1.3856237,-0.4236277,-0.3414020,1.4886130095,1.8021982908,-0.2967059612,-0.0114349909,20411.1347656250,2.9388973713
101114,1.3956319,-0.4266875,-0.3469500,1.4003418,-0.4281275,-0.3481209,1.5051373243,1.8041981459,-0.2967059612,0.0050623538,20433.8398437500,-7.0628571510
101115,1.3949963,-0.4264932,-0.3498754,1.3861578,-0.4237910,-0.3476587,1.4906035662,1.8061978817,-0.2967059612,-0.0095044868,20444.2031250000,-5.4218230247
101116,1.3943607,-0.4262989,-0.3528009,1.3865605,-0.4239141,-0.3508273,1.4917550087,1.8081974983,-0.2967059612,-0.0083919689,20460.7675781250,-4.7332768440
101117,1.3937251,-0.4261045,-0.3557263,1.3686654,-0.4184430,-0.3493302,1.4732178450,1.8101971149,-0.2967059612,-0.0269740876,20469.4824218750,3.5567748547
101118,1.3930895,-0.4259102,-0.3586518,1.3878409,-0.4243055,-0.3573005,1.4945906401,1.8121964931,-0.2967059612,-0.0056523411,20494.0488281250,-4.3426380157
101119,1.3924539,-0.4257159,-0.3615772,1.3785490,-0.4214647,-0.3579665,1.4853180647,1.8141957521,-0.2967059612,-0.0149818845,20506.4003906250,-3.3828837872
101120,1.3918183,-0.4255216,-0.3645027,1.3900930,-0.4249941,-0.3640508,1.4985030890,1.8161948919,-0.2967059612,-0.0018598358,20527.6757812500,-6.0701441765
102001,1.4387691,-0.2150255,0.3674281,1.4819216,-0.2214747,0.3784483,1.5454338789,1.3233988285,-0.1483529806,0.0450018980,16014.6435546875,-2.8873071671
102002,1.4394265,-0.2151237,0.3645027,1.5016205,-0.2244187,0.3802519,1.5651899576,1.3253977299,-0.1483529806,0.0648269653,16041.3330078125,-13.1521940231
102003,1.4400838,-0.2152220,0.3615772,1.4604191,-0.2182611,0.3666830,1.5214855671,1.3273968697,-0.1483529806,0.0211855583,16048.2568359375,3.3959028721
102004,1.4407412,-0.2153202,0.3586518,1.4582534,-0.2179374,0.3630112,1.5184783936,1.3293961287,-0.1483529806,0.0182354655,16067.8251953125,2.3107433319
102005,1.4413985,-0.2154185,0.3557263,1.4939440,-0.2232714,0.3686942,1.5548807383,1.3313955069,-0.1483529806,0.0546888113,16099.6826171875,-7.9850196838
102006,1.4420559,-0.2155167,0.3528009,1.5069200,-0.2252107,0.3686700,1.5676240921,1.3333951235,-0.1483529806,0.0674770921,16124.1562500000,-10.2204065323
102007,1.4427132,-0.2156149,0.3498754,1.5030774,-0.2246364,0.3645145,1.5628736019,1.3353947401,-0.1483529806,0.0627655983,16143.1484375000,-10.8623304367
102008,1.4433705,-0.2157132,0.3469500,1.4953145,-0.2234762,0.3594360,1.5540596247,1.3373944759,-0.1483529806,0.0539845936,16160.8476562500,-11.7873754501
102009,1.4440279,-0.2158114,0.3440245,1.4955476,-0.2235111,0.3562986,1.5535664558,1.3393943310,-0.1483529806,0.0535183996,16181.1357421875,-7.2305474281
102010,1.4446852,-0.2159097,0.3410991,1.5272824,-0.2282539,0.3606008,1.5857881308,1.3413943052,-0.1483529806,0.0857611895,16211.6904296875,-17.8389339447
102011,1.4453426,-0.2160079,0.3381736,1.5097485,-0.2256334,0.3532430,1.5668540001,1.3433941603,-0.1483529806,0.0668420345,16226.1572265625,-10.9395427704
102012,1.4459999,-0.2161061,0.3352482,1.5122578,-0.2260084,0.3506098,1.5687353611,1.3453941345,-0.1483529806,0.0687323436,16247.1513671875,-11.8881406784
102013,1.4466573,-0.2162044,0.3323227,1.5007442,-0.2242877,0.3447475,1.5560812950,1.3473942280,-0.1483529806,0.0560812689,16263.5458984375,-5.8575115204
102014,1.4473146,-0.2163026,0.3293973,1.4496271,-0.2166482,0.3299236,1.5023996830,1.3493942022,-0.1483529806,0.0023966965,16266.9550781250,18.3243751526
102015,1.4479720,-0.2164009,0.3264719,1.4800600,-0.2211965,0.3337067,1.5332533121,1.3513941765,-0.1483529806,0.0332413018,16297.0400390625,-3.1658461094
102016,1.4486293,-0.2164991,0.3235464,1.4751658,-0.2204650,0.3294732,1.5275050402,1.3533941507,-0.1483529806,0.0274779983,16315.5419921875,-0.5369118452
102017,1.4492867,-0.2165973,0.3206210,1.4932624,-0.2231696,0.3303496,1.5455639362,1.3553940058,-0.1483529806,0.0455159508,16341.5712890625,-4.3205351830
102018,1.4499440,-0.2166956,0.3176955,1.5027945,-0.2245941,0.3292755,1.5547527075,1.3573938608,-0.1483529806,0.0546777360,16364.7822265625,-5.7805128098
102019,1.4506013,-0.2167938,0.3147701,1.4959888,-0.2235770,0.3246188,1.5470443964,1.3593935966,-0.1483529806,0.0469364449,16382.6123046875,-9.1997356415
102020,1.4512587,-0.2168921,0.3118446,1.5182294,-0.2269009,0.3262352,1.5693737268,1.3613932133,-0.1483529806,0.0692267120,16409.9785156250,-15.2269735336
102021,1.4519160,-0.2169903,0.3089192,1.5100566,-0.2256795,0.3212895,1.5602656603,1.3633928299,-0.1483529806,0.0600737296,16427.3261718750,-7.6784954071
102022,1.4525734,-0.2170885,0.3059937,1.5219403,-0.2274555,0.3206063,1.5718864202,1.3653922081,-0.1483529806,0.0716433972,16451.2636718750,-14.0055274963
102023,1.4532307,-0.2171868,0.3030683,1.5214807,-0.2273868,0.3173017,1.5707604885,1.3673914671,-0.1483529806,0.0704605207,16471.1210937500,-15.5279359818
102024,1.4538881,-0.2172850,0.3001428,1.5182064,-0.2268975,0.3134208,1.5667372942,1.3693906069,-0.1483529806,0.0663743615,16490.0312500000,-11.1767950058
102025,1.4545454,-0.2173833,0.2972174,1.5179621,-0.2268610,0.3101757,1.5658491850,1.3713896275,-0.1483529806,0.0654172599,16509.9257812500,-9.5217142105
102026,1.4552028,-0.2174815,0.2942919,1.5192006,-0.2270461,0.3072345,1.5664972067,1.3733882904,-0.1483529806,0.0659902915,16530.2929687500,-10.7394161224
102027,1.4563160,-0.2176479,0.2886070,1.5305595,-0.2287437,0.3033202,1.5770032406,1.3772505522,-0.1483529806,0.0764963627,16572.5761718750,-16.6088962555
102028,1.4568109,-0.2177218,0.2856490,1.5258796,-0.2280442,0.2991919,1.5715688467,1.3792493343,-0.1483529806,0.0711368769,16590.9433593750,-13.4344825745
102029,1.4573057,-0.2177958,0.2826910,1.4913055,-0.2228771,0.2892863,1.5353673697,1.3812482357,-0.1483529806,0.0350043587,16599.3828125000,1.0153610706
102030,1.4578005,-0.2178697,0.2797330,1.4781014,-0.2209037,0.2836285,1.5211926699,1.3832473755,-0.1483529806,0.0208927225,16614.8808593750,6.8674631119
102031,1.4582953,-0.2179437,0.2767750,1.5063769,-0.2251295,0.2859006,1.5497076511,1.3852466345,-0.1483529806,0.0494646691,16644.1367187500,-7.6523089409
102032,1.4587901,-0.2180176,0.2738170,1.5087745,-0.2254879,0.2831992,1.5515949726,1.3872461319,-0.1483529806,0.0514030010,16664.7910156250,-9.7799901962
102033,1.4592849,-0.2180916,0.2708590,1.5149717,-0.2264140,0.2811951,1.5573930740,1.3892456293,-0.1483529806,0.0572460741,16686.6972656250,-4.5613083839
102034,1.4597797,-0.2181655,0.2679010,1.5140662,-0.2262787,0.2778638,1.5558942556,1.3912452459,-0.1483529806,0.0557862110,16706.2285156250,-10.7154731750
102035,1.4602745,-0.2182395,0.2649431,1.4946919,-0.2233832,0.2711875,1.5354304314,1.3932451010,-0.1483529806,0.0353554823,16719.5917968750,-5.8004913330
102036,1.4607693,-0.2183134,0.2619851,1.5002014,-0.2242066,0.2690571,1.5405403376,1.3952448368,-0.1483529806,0.0404923558,16741.2285156250,-0.5733402371
102037,1.4612642,-0.2183874,0.2590271,1.5279058,-0.2283470,0.2708401,1.5684363842,1.3972448111,-0.1483529806,0.0684094131,16770.2617187500,-12.1262865067
102038,1.4617590,-0.2184613,0.2560691,1.5062860,-0.2251160,0.2638693,1.5457043648,1.3992447853,-0.1483529806,0.0456923097,16782.8183593750,-2.4980919361
102039,1.4622538,-0.2185353,0.2531111,1.5022144,-0.2245075,0.2600282,1.5409952402,1.4012447596,-0.1483529806,0.0409922749,16801.2148437500,-4.7941431999
102040,1.4627486,-0.2186092,0.2501531,1.5225419,-0.2275454,0.2603787,1.5613161325,1.4032447338,-0.1483529806,0.0613160953,16827.7597656250,-11.9048633575
102041,1.4632434,-0.2186832,0.2471951,1.5203538,-0.2272184,0.2568432,1.5585480928,1.4052447081,-0.1483529806,0.0585451052,16846.7597656250,-13.5384273529
102042,1.4637382,-0.2187571,0.2442371,1.5157262,-0.2265268,0.2529118,1.5532883406,1.4072446823,-0.1483529806,0.0532763861,16864.9257812500,-7.0583295822
102043,1.4642330,-0.2188311,0.2412792,1.5139726,-0.2262647,0.2494753,1.5509824753,1.4092446566,-0.1483529806,0.0509554818,16884.0390625000,-2.3542854786
102044,1.4647278,-0.2189050,0.2383212,1.5363867,-0.2296145,0.2499806,1.5734348297,1.4112445116,-0.1483529806,0.0733868629,16911.2500000000,-12.6669321060
102045,1.4652226,-0.2189790,0.2353632,1.4917366,-0.2229415,0.2396222,1.5272195339,1.4132443666,-0.1483529806,0.0271445848,16915.9179687500,7.4876112938
102046,1.4657174,-0.2190529,0.2324052,1.5193350,-0.2270661,0.2409068,1.5549836159,1.4152441025,-0.1483529806,0.0548755638,16944.8476562500,-9.9727115631
102047,1.4662123,-0.2191269,0.2294472,1.5094897,-0.2255947,0.2362197,1.5444260836,1.4172438383,-0.1483529806,0.0442790948,16961.1718750000,-2.8375840187
102048,1.4667071,-0.2192008,0.2264892,1.5110985,-0.2258352,0.2333442,1.5455969572,1.4192433357,-0.1483529806,0.0454049259,16981.3320312500,-2.7270090580
102049,1.4672019,-0.2192748,0.2235312,1.4724757,-0.2200630,0.2243347,1.5056355000,1.4212428331,-0.1483529806,0.0053925342,16987.9082031250,15.4200687408
102050,1.4676967,-0.2193487,0.2205732,1.5014476,-0.2243928,0.2256455,1.5348006487,1.4232420921,-0.1483529806,0.0345006287,17017.2636718750,-3.4148478508
102051,1.4681915,-0.2194227,0.2176153,1.5049863,-0.2249217,0.2230690,1.5379639864,1.4252411127,-0.1483529806,0.0376010388,17038.0253906250,-3.1653575897
102052,1.4686863,-0.2194966,0.2146573,1.5265085,-0.2281382,0.2231083,1.5595039129,1.4272401333,-0.1483529806,0.0590720102,17064.8535156250,-6.7709150314
